match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
31,Pune Warriors,M Morkel,4.0,0,34,1,8.5,6
31,Pune Warriors,P Negi,4.0,0,22,0,5.5,8
31,Pune Warriors,S Nadeem,4.0,0,22,0,5.5,8
31,Pune Warriors,UT Yadav,4.0,0,40,0,10.0,6
36,Mumbai Indians,AB Agarkar,4.0,0,32,1,8.0,6
36,Mumbai Indians,IK Pathan,4.0,0,46,2,11.5,8
36,Mumbai Indians,M Morkel,4.0,0,21,1,5.25,10
36,Mumbai Indians,S Nadeem,4.0,0,35,2,8.75,8
36,Mumbai Indians,UT Yadav,4.0,0,36,2,9.0,8
39,Rajasthan Royals,AB Agarkar,4.0,0,33,0,8.25,3
39,Rajasthan Royals,IK Pathan,4.0,0,27,1,6.75,10
39,Rajasthan Royals,M Morkel,4.0,0,26,1,6.5,11
39,Rajasthan Royals,S Nadeem,4.0,0,30,0,7.5,5
39,Rajasthan Royals,UT Yadav,4.0,0,35,0,8.75,8
43,Rajasthan Royals,IK Pathan,2.0,0,22,0,11.0,4
43,Rajasthan Royals,M Morkel,4.0,0,23,1,5.75,10
43,Rajasthan Royals,P Negi,4.0,0,18,4,4.5,13
43,Rajasthan Royals,S Nadeem,4.0,0,33,0,8.25,6
43,Rajasthan Royals,UT Yadav,4.0,0,28,1,7.0,5
43,Rajasthan Royals,V Sehwag,2.0,0,15,0,7.5,3
51,Kolkata Knight Riders,IK Pathan,3.0,0,28,0,9.33,5
51,Kolkata Knight Riders,M Morkel,4.0,0,35,1,8.75,6
51,Kolkata Knight Riders,S Nadeem,4.0,0,32,0,8.0,7
51,Kolkata Knight Riders,UT Yadav,4.0,0,30,2,7.5,9
51,Kolkata Knight Riders,VR Aaron,3.4,0,20,1,5.45,8
55,Deccan Chargers,AD Russell,4.0,0,39,0,9.75,8
55,Deccan Chargers,IK Pathan,4.0,0,46,0,11.5,9
55,Deccan Chargers,M Morkel,4.0,0,32,1,8.0,8
55,Deccan Chargers,S Nadeem,4.0,0,39,0,9.75,5
55,Deccan Chargers,VR Aaron,4.0,0,30,2,7.5,12
59,Chennai Super Kings,IK Pathan,2.0,0,15,1,7.5,5
59,Chennai Super Kings,M Morkel,4.0,0,31,0,7.75,12
59,Chennai Super Kings,RE van der Merwe,3.0,0,17,0,5.67,7
59,Chennai Super Kings,UT Yadav,3.0,0,24,0,8.0,8
59,Chennai Super Kings,VR Aaron,3.2,0,28,0,8.4,10
64,Kings XI Punjab,IK Pathan,4.0,0,24,0,6.0,10
64,Kings XI Punjab,M Morkel,4.0,0,32,0,8.0,11
64,Kings XI Punjab,P Negi,3.0,0,24,1,8.0,6
64,Kings XI Punjab,UT Yadav,4.0,0,21,3,5.25,14
64,Kings XI Punjab,VR Aaron,4.0,0,19,2,4.75,10
64,Kings XI Punjab,Y Venugopal Rao,1.0,0,13,0,13.0,2
67,Royal Challengers Bangalore,AD Russell,4.0,0,41,0,10.25,7
67,Royal Challengers Bangalore,IK Pathan,4.0,0,44,0,11.0,6
67,Royal Challengers Bangalore,P Negi,3.0,0,37,0,12.33,5
67,Royal Challengers Bangalore,UT Yadav,4.0,1,42,0,10.5,10
67,Royal Challengers Bangalore,VR Aaron,4.0,0,38,1,9.5,10
67,Royal Challengers Bangalore,Y Venugopal Rao,1.0,0,13,0,13.0,1
69,Kings XI Punjab,AD Russell,4.0,0,51,1,12.75,5
69,Kings XI Punjab,IK Pathan,4.0,0,25,0,6.25,12
69,Kings XI Punjab,M Morkel,4.0,0,20,4,5.0,16
69,Kings XI Punjab,UT Yadav,4.0,1,19,3,4.75,14
69,Kings XI Punjab,VR Aaron,4.0,0,25,0,6.25,11
73,Kolkata Knight Riders,IK Pathan,4.0,0,20,1,5.0,11
73,Kolkata Knight Riders,M Morkel,4.0,0,37,0,9.25,7
73,Kolkata Knight Riders,P Negi,4.0,0,18,1,4.5,11
73,Kolkata Knight Riders,UT Yadav,4.0,0,37,1,9.25,6
73,Kolkata Knight Riders,VR Aaron,4.0,0,48,0,12.0,5
75,Chennai Super Kings,AD Russell,4.0,0,30,0,7.5,8
75,Chennai Super Kings,P Negi,4.0,0,33,1,8.25,6
75,Chennai Super Kings,Sunny Gupta,3.0,0,47,0,15.67,0
75,Chennai Super Kings,UT Yadav,4.0,0,27,1,6.75,7
75,Chennai Super Kings,V Sehwag,1.0,0,21,0,21.0,1
75,Chennai Super Kings,VR Aaron,4.0,0,63,2,15.75,7
